author_id,total_comments,unique_videos,concentration,avg_likes,zero_like_ratio,max_burst,avg_length,unique_content_ratio,self_similarity,has_ad_keywords,url_ratio,night_ratio,interval_std,is_bot
UCxwE0gB3z-mZ5QDPjpNDdSg,6,2,3.0,5.5,0.5,3,42.16666666666666,1.0,0.0881845055827715,0,0.0,0.0,77594.19317384517,0
UCxwH8NXxv2uw8sIy-AKkz1g,1,1,1.0,0.0,1.0,1,25.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxwTwemOHVnURowhTISwxPQ,1,1,1.0,36.0,0.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxwWA99nQIhEstFb62mBUCw,1,1,1.0,0.0,1.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxwXeHpdDkyNX8hEnLDILOw,1,1,1.0,0.0,1.0,1,61.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxwkWrf8Eq5TcTpjGR7Ec2w,1,1,1.0,3.0,0.0,1,29.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxwnEqLNWMpF3UwW9tZvFKA,1,1,1.0,1.0,0.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxxH0AfkUxtV0TTvRqySM6A,1,1,1.0,0.0,1.0,1,17.0,1.0,0.0,0,0.0,1.0,0.0,0
UCxxLH1lQzHAS1lW32kP68DQ,1,1,1.0,0.0,1.0,1,130.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxxQOCF4XaPbGvyyNyetEyA,1,0,0.0,3.0,0.0,1,16.0,1.0,0.0,0,0.0,1.0,0.0,0
UCxxV1UCSxDx5otyczeBcwBQ,1,1,1.0,0.0,1.0,1,30.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxxaqsjjXExtpIQcGT_PeaA,1,1,1.0,8.0,0.0,1,38.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxxnCTLaeE4NXX0H5zjP_Tw,1,1,1.0,9.0,0.0,1,61.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxxsxkyA7kz8YsuOSSTOvqQ,1,1,1.0,0.0,1.0,1,3.0,1.0,0.0,0,0.0,1.0,0.0,0
UCxxwWB2pf5_apmGtoNp33cw,1,1,1.0,0.0,1.0,1,25.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxxzDeDvifY9ewnbvKeQaWw,1,1,1.0,10.0,0.0,1,26.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxy1pogdrtgaI_6T7sjdkRA,2,0,0.0,1.0,0.5,2,30.5,1.0,0.1499102175532436,0,0.0,1.0,0.0,0
UCxy7O1YPz-S2GTKYx_OkYzg,1,1,1.0,0.0,1.0,1,34.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxy8As05AQ7ujUDEW7lOKpA,1,1,1.0,0.0,1.0,1,11.0,1.0,0.0,0,0.0,1.0,0.0,0
UCxyDO_YgogzoTxvGu-WioBA,1,1,1.0,0.0,1.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxyH9h3614REY1gzEsOLX8g,1,1,1.0,1.0,0.0,1,56.0,1.0,0.0,0,0.0,1.0,0.0,0
UCxyc6WILHmHX8P-chp5qfKQ,1,1,1.0,0.0,1.0,1,49.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxyiedHRjN8N5IN21DKANrQ,1,1,1.0,0.0,1.0,1,28.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxz9gKVTGv_2eTCvTfuXjNg,1,1,1.0,1.0,0.0,1,12.0,1.0,0.0,0,0.0,1.0,0.0,0
UCxzSmqA94rDnpxkSZmgaaEw,1,1,1.0,1.0,0.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCxzkm7pWwPPz6h9e_nYhm6Q,6,1,6.0,0.0,1.0,5,172.83333333333334,0.6666666666666666,0.4320365783540115,0,0.0,0.0,77793.55340065139,1
UCy-0IY13ORqDaxKtgg26D5g,4,3,1.3333333333333333,0.25,0.75,3,47.75,1.0,0.0641473339418431,0,0.0,0.75,8064.841370624306,0
UCy-0ib5ZbcV7AfEph2_Xsiw,2,2,1.0,0.0,1.0,1,9.5,1.0,0.0,0,0.0,0.0,0.0,0
UCy-FfxK31RqPbvz5E8jmCFw,2,1,2.0,1.5,0.5,2,19.5,1.0,0.0186004021012334,0,0.0,1.0,0.0,0
UCy-P5jkA0O7QRU_74SXGJbA,1,1,1.0,9.0,0.0,1,49.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy-Ws5tvCkI4XxDH3LCRSQA,1,1,1.0,0.0,1.0,1,2.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy-XWF9QiBnzz6l4E644itw,3,3,1.0,4.666666666666667,0.0,1,23.0,1.0,0.3332944234983216,0,0.0,0.0,3324.8160851391463,0
UCy-ehdgqCFRb1B0kQomZBJA,1,0,0.0,32.0,0.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy-sRwQk8eBqeZg5XhA2WyA,1,1,1.0,16.0,0.0,1,45.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy-tUhuLayBIM8DPEEKDuwg,1,1,1.0,0.0,1.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy-xGFCs4DpAr0kkWeQSWbQ,1,1,1.0,0.0,1.0,1,32.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy0-NSBvC4R9jZsYbe9WrHg,4,1,4.0,1.25,0.5,4,19.0,1.0,0.0300160561420993,0,0.0,0.0,22.03028218914441,1
UCy09DRYf5UNR2K1Sa3_Fw_A,1,1,1.0,0.0,1.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy09jKO8khPapei-koqy7nQ,1,1,1.0,1.0,0.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy0Fvc2l0ZIw56M1IpgacnQ,1,1,1.0,1.0,0.0,1,32.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy0gPBBMARdQE-Gpk4BCMDw,1,1,1.0,1.0,0.0,1,3.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy0uk1ijKAesxWCVKLiMYfQ,1,1,1.0,0.0,1.0,1,39.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy0wFdbHLtxKGTNujMPFJcA,1,0,0.0,3.0,0.0,1,75.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy0ysice_1HaYmYobjyOlqA,1,1,1.0,19.0,0.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy16WqtFKAuagjveMgqpCLA,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy18yhnYI2ittml_jc6dEEQ,1,1,1.0,2.0,0.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy1fdunLBWODjZ0ZsvkAZsg,1,1,1.0,1.0,0.0,1,25.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy1hDhOQrqpynj1bvW2GOxA,2,2,1.0,0.0,1.0,1,20.0,1.0,0.0379292965129092,0,0.0,0.5,0.0,0
UCy1pURjlx1emWbhUlzkgkwg,1,1,1.0,0.0,1.0,1,84.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy1q4p-wNFeuN3xkKOwkRmw,2,2,1.0,3.0,0.5,1,9.0,1.0,0.0741981957365253,0,0.0,0.0,0.0,0
UCy1tg9AfvmI9OqXhAXM7uFw,1,0,0.0,8.0,0.0,1,162.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy20C-F4Gt5hdvhl6khTZSw,1,1,1.0,18.0,0.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy25mxRKiTl3SlBRCt58-Ww,1,1,1.0,0.0,1.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy2Ba8BgishO7tQTtQQnA4w,1,1,1.0,0.0,1.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy2JQNO4hZjGDy_T1hdnffQ,2,2,1.0,3.0,0.5,1,35.5,1.0,0.0728249086012852,0,0.0,0.0,0.0,0
UCy2JUZvd-su1kKfVMNK7xwg,1,1,1.0,4.0,0.0,1,33.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy2P97BWvIec9VoHNnmDEdA,1,1,1.0,4.0,0.0,1,34.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy2PPZphkq35bI1ELKFc_QQ,1,1,1.0,0.0,1.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy2TQkTUcmiOw2JUbpd0mCw,1,0,0.0,2.0,0.0,1,4.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy2TRRtEOwD9j34ed9oM9xg,1,1,1.0,0.0,1.0,1,39.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy2X_GDvzn2bVHffgxqbT5g,1,1,1.0,4.0,0.0,1,4.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy2zi6NchZYSBJwB31zXM8g,4,0,0.0,2.75,0.5,2,28.75,1.0,0.0581112568285013,0,0.0,0.5,79217.78507380777,0
UCy35U7E12kfKuYnxt2Dbjug,1,1,1.0,0.0,1.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy37cwx3d6OrjK99boRqBXQ,1,1,1.0,0.0,1.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy3LqgFvWtauv9nXsiRLB_A,1,1,1.0,0.0,1.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy3sukLCtdonWR1GcYaJGZg,1,1,1.0,0.0,1.0,1,110.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy454r0I8c7N-LFEmKTkQuw,1,1,1.0,0.0,1.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy4_CE_9LHYLCZOwGmmWyBA,1,1,1.0,0.0,1.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy4lsntj-SGQyINGWFvavhw,2,1,2.0,0.5,0.5,1,15.0,1.0,0.0,0,0.0,0.5,0.0,0
UCy4oQzEklGKdRAVtuHVRQ9Q,3,1,3.0,0.3333333333333333,0.6666666666666666,1,13.333333333333334,1.0,0.0332447729461004,0,0.0,0.3333333333333333,164356.36468509518,0
UCy4pip90uiqkK-PWZBhWCyg,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy4usxw_7fipv3M2DYTKwWw,1,1,1.0,7.0,0.0,1,27.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy4zG9aRKfLsCXHznAjGm3Q,1,1,1.0,0.0,1.0,1,1.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy5-zzPHIHqK5hgmhmAmHBw,1,1,1.0,2.0,0.0,1,31.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy51KUNrCBT6zszArljidYQ,1,1,1.0,0.0,1.0,1,23.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy5AXWVijPnosE2sYTQgOsg,1,1,1.0,0.0,1.0,1,74.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy5MzFfpmrAfmbpm3JsbgAg,2,2,1.0,0.5,0.5,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy5axQSx7IuMVnAMrFEfsyg,1,1,1.0,0.0,1.0,1,40.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy5gyhaGXzb5uNnjaUIjimA,6,6,1.0,0.0,1.0,2,9.5,1.0,0.0430707441430748,0,0.0,0.5,86712.34218956376,0
UCy5iiZdyFDq-4etMiM-F-Fg,1,1,1.0,4.0,0.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy5ivu06b_eUb0h64ms982w,1,1,1.0,1.0,0.0,1,20.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy61LZ0BZqX81kUXHBuUXVw,1,1,1.0,0.0,1.0,1,55.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy6M7hqmfEScdCdM1shkYhg,1,1,1.0,12.0,0.0,1,4.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy6cO2B1B7ojkyDwd41PCbw,4,2,2.0,2.25,0.25,2,11.5,1.0,0.0068382325784315,0,0.0,0.5,37059.11469980541,0
UCy6hXcmQukYrYw9OSizt8dg,1,1,1.0,0.0,1.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy6nFb63eiSeY8DNgoP9txA,1,1,1.0,0.0,1.0,1,69.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy6pUFILOMXIF_cy8kqVIyQ,4,2,2.0,2.5,0.25,2,26.75,1.0,0.0903195256720529,0,0.0,0.75,99629.27258592226,0
UCy6raUyREXEbU7ORLIMvFMQ,1,1,1.0,0.0,1.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy6wNr6Xi5vvYoLGEFXpxTQ,3,2,1.5,26.33333333333333,0.0,2,55.0,1.0,0.0831335799944019,0,0.0,1.0,122972.23320937128,0
UCy71pvf1zN8w1PIapq5HFdQ,1,1,1.0,0.0,1.0,1,18.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy77KPYh0XzO_I-Yt_aTUrA,1,1,1.0,0.0,1.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy7FcPUB6t6RQvlR87kkHmQ,2,2,1.0,1.5,0.5,1,4.5,1.0,0.0,0,0.0,0.0,0.0,0
UCy7Ms8_iSrFOzMrJnpITIHQ,1,1,1.0,0.0,1.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy7YWuBr5YmL_4YF2_sECPg,1,1,1.0,0.0,1.0,1,54.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy7iixuqjnT2V1L6cdrPlqA,1,1,1.0,56.0,0.0,1,50.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy7jGN9M--GJOslGFh0bpgA,1,1,1.0,3.0,0.0,1,3.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy7rTdqLGoxoIPTdnR_L-vQ,1,1,1.0,0.0,1.0,1,5.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy7s8sDQAS5gmbaszxydzcA,2,2,1.0,0.0,1.0,2,59.0,1.0,0.117926517769219,0,0.0,1.0,0.0,0
UCy7vRbADsMv1khb2GnGRlAg,2,2,1.0,1.5,0.5,1,12.0,1.0,0.0202405557903798,0,0.0,0.5,0.0,0
UCy7wjzNEeSoMQw1IscpPxnw,2,2,1.0,1.5,0.0,1,19.0,1.0,0.0450308698955788,0,0.0,0.0,0.0,0
UCy7zXAzHa61WBi0Kb-h9g7Q,1,1,1.0,2.0,0.0,1,7.0,1.0,0.0,0,0.0,1.0,0.0,0
UCy88JS9ARKMfENHIbB4FuLA,1,1,1.0,14.0,0.0,1,46.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy8PGCdHtf7mE3SD9KUBnuw,2,2,1.0,1.5,0.5,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy8jzHpPy2Nce0ohSI_e7eg,1,1,1.0,0.0,1.0,1,46.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy8w3ByDQdVVsVzYO6hEJlw,1,1,1.0,1.0,0.0,1,85.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy98feITwYmqpbcD_kpR1bA,1,1,1.0,0.0,1.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy9LkrGNsGLqE9DlcHoeX_g,1,1,1.0,4.0,0.0,1,3.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy9c9hIdZ43uX1jISrY82pw,1,0,0.0,0.0,1.0,1,113.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy9e3BNcdTzpaaBY0UHwawg,2,2,1.0,24.0,0.0,1,9.0,1.0,0.0,0,0.0,0.5,0.0,0
UCy9esj4bhK1KbeqACOp7N7w,1,1,1.0,2.0,0.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy9lARDDjS3M6M0HClJu-6g,1,1,1.0,3.0,0.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UCy9yGu1tADo27y0WpmOXk7w,2,1,2.0,1.0,0.5,2,12.5,1.0,0.3546436995556855,0,0.0,0.0,0.0,0
UCyA89E5P5EA6sNF4F7keVIg,4,4,1.0,0.5,0.5,1,51.5,1.0,0.0571509282316285,1,0.0,0.0,95584.26762286772,0
UCyACi0buSCJrZ92HhQRGBLg,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyAcim93331NHc5HD6i0d9w,1,1,1.0,0.0,1.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyAh4W73iP1hoq0DdgzbBvQ,1,1,1.0,2.0,0.0,1,23.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyAjN_xatc9l77UjPL4eU7A,1,1,1.0,1.0,0.0,1,26.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyArOMOpFxTI0onCdT_YKTg,1,1,1.0,1.0,0.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyBdiZgXOMbH5nS5I0tHsbQ,1,1,1.0,153.0,0.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyCBRY7jYRjYtl2vBz4hADQ,3,2,1.5,0.3333333333333333,0.6666666666666666,1,41.66666666666666,1.0,0.0473591719495488,0,0.0,0.0,255460.00237317,0
UCyCP3gnbVhrLTQymaJ2fSEw,2,1,2.0,1.5,0.0,1,27.5,1.0,0.0490033122948521,0,0.0,0.0,0.0,0
UCyCRCAu0hYGtC6wD0GSvsFQ,1,1,1.0,0.0,1.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyCSWUaGa9cIQO60GEIJELA,2,2,1.0,1.0,0.0,1,17.5,1.0,0.0885204409392832,0,0.0,0.5,0.0,0
UCyCuPkjr-uwrt2LUVXpKHOQ,2,2,1.0,1.5,0.5,1,75.0,1.0,0.1457817390272556,0,0.0,0.0,0.0,0
UCyDCT_U8YeiCnOP7g105qQw,1,0,0.0,11.0,0.0,1,32.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyDPnrOveNXsDLu8nX22rSw,1,1,1.0,0.0,1.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyDVoBGChxIg_z6rvkXqi3g,3,2,1.5,1.3333333333333333,0.0,2,19.666666666666668,1.0,0.1119208508216785,0,0.0,1.0,244859.05750962123,0
UCyDmANptGNKOCLpipazDbGA,1,1,1.0,1.0,0.0,1,59.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyDo8zl2wTi4iHX_W7Cef7Q,1,1,1.0,3.0,0.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyDrNqL7yt-rq7oYg2pxQUw,2,1,2.0,0.0,1.0,2,36.5,1.0,0.0461355337633741,0,0.0,0.0,0.0,0
UCyE0_jMwh6nvn7414In5xUg,1,0,0.0,0.0,1.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyEBfvaFGDGO8SEQFQ-D0Dw,1,1,1.0,0.0,1.0,1,31.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyEPGXeihB-V47fDMLv-U0A,2,2,1.0,0.0,1.0,1,5.0,1.0,0.1906626345747655,0,0.0,0.5,0.0,0
UCyEfr_EMeLsClUis-X6dChw,1,1,1.0,7.0,0.0,1,47.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyEtg8lbWDuw9EcARv3PBBQ,2,1,2.0,4.5,0.5,2,27.0,1.0,0.0542726915644271,0,0.0,0.0,0.0,0
UCyFC4AvKQt8z-52OlY8V_8w,1,1,1.0,0.0,1.0,1,36.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyFLnaIq99XMzwqdp0jxTSQ,2,1,2.0,11.0,0.0,1,21.5,1.0,0.0248122734936869,0,0.0,0.0,0.0,0
UCyFS11E_5MRohziNW9O7HFw,2,2,1.0,0.0,1.0,2,11.0,0.5,1.0,0,0.0,1.0,0.0,0
UCyFUv4S7ikxPYfL4WQ5QI_Q,2,2,1.0,6.5,0.5,1,18.0,1.0,0.0573645508079537,0,0.0,0.0,0.0,0
UCyFYNLJ6Dk78Pr0PERpjA7g,2,1,2.0,0.5,0.5,2,50.0,1.0,0.3143214684870281,0,0.0,0.0,0.0,0
UCyFbN63z5k598H6y_aiZhDg,1,1,1.0,4.0,0.0,1,42.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyFqY05JsxStyNXV1sb6-1Q,1,1,1.0,0.0,1.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyFtJqabfCMfevZXCGojEmg,1,1,1.0,1.0,0.0,1,416.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyG6LuNBTk2YqmP1vC5H9Ug,1,0,0.0,0.0,1.0,1,137.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyGHTr2wtfYyF1a3up1b3RQ,1,1,1.0,7.0,0.0,1,101.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyGr1QS6biWeOtPdekujDMg,2,2,1.0,23.5,0.0,1,29.0,1.0,0.1529947344975342,0,0.0,0.5,0.0,0
UCyGzks1KoEWwlfC62GKY8LA,1,1,1.0,2.0,0.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyH6vubt1Lm7FJ9K_hSuiWQ,4,1,4.0,1.0,0.5,4,43.0,1.0,0.1297651422783806,0,0.0,1.0,228.72764007293333,1
UCyHMC0qVwMDiAWJMeJMXQug,1,1,1.0,1.0,0.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyHWeJ5rr5jOFghqhWm95pQ,1,0,0.0,0.0,1.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyHbiiDJzXDiRUY5o-QsDGg,2,2,1.0,0.5,0.5,1,7.0,1.0,0.0,0,0.0,0.5,0.0,0
UCyHlPBXNZOCH3b-Urc68PKw,1,1,1.0,0.0,1.0,1,4.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyHtvAf_u2DxebxTe-M82qg,2,2,1.0,1.5,0.0,1,6.0,0.5,1.0,0,0.0,0.0,0.0,0
UCyI1mMJHUM_BgH2GF4gFiDg,1,1,1.0,0.0,1.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyIGZO8tb7zpEKoppUhog1A,1,1,1.0,6.0,0.0,1,86.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyIIdtCoXsc4THRPrDMOW6A,1,1,1.0,0.0,1.0,1,43.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyIN-kocu46XcERWBioN8fw,1,1,1.0,34.0,0.0,1,26.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyIOwg52nuLx9-y0v_586hA,1,1,1.0,5.0,0.0,1,16.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyIcl3kzpbSAvDKSDwKxuNg,2,2,1.0,7.0,0.0,1,9.5,1.0,0.0,0,0.0,0.0,0.0,0
UCyIt1SgMk2SGwv2u3xTbaPg,2,1,2.0,4.0,0.0,1,210.0,0.5,0.9999999999999996,0,0.0,0.0,0.0,0
UCyJ2ozslD4RMpWs--MtZoUw,1,0,0.0,5.0,0.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyJ8Pv20j9k5QHLTmq-MYsA,6,5,1.2,11.5,0.5,3,50.16666666666666,1.0,0.0800537407867207,0,0.0,0.0,72951.31470850954,0
UCyJPuL0c1eQiCCtUxsseuxA,5,1,5.0,0.0,1.0,5,6.0,1.0,0.0590438933087824,0,0.0,0.0,6.551081335677848,1
UCyJQExETFoA4D6jI71v_ygA,1,0,0.0,4.0,0.0,1,45.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyJWstDsYVSgHt9kwohJriw,1,1,1.0,0.0,1.0,1,18.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyJm6CxOtm3iB_ZJpeNCnSA,1,1,1.0,0.0,1.0,1,54.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyK-C8DyVgtSJ5xQko07BZA,1,1,1.0,0.0,1.0,1,49.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyK1Nu3txLmc6QjJk_XApmA,1,1,1.0,0.0,1.0,1,39.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyKGN89UmH41a3Kis0-tZUw,2,2,1.0,1.0,0.5,1,4.5,1.0,0.0,0,0.0,0.0,0.0,0
UCyKPvVWSwr0BPm-qbSIqPqg,6,1,6.0,1.3333333333333333,0.8333333333333334,2,20.33333333333333,1.0,0.0707808593613393,0,0.0,0.0,25237.938162615425,1
UCyKYsDHtFFKuEuzgL8h6XNA,2,2,1.0,1.0,0.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyKbU36uYdlXb74SmKTRnIQ,3,3,1.0,0.0,1.0,2,8.333333333333334,1.0,0.0103337043291034,0,0.0,0.0,186498.70643117072,0
UCyKfcJqgMyy7vcfTKfb2v8w,2,1,2.0,0.0,1.0,1,17.0,1.0,0.0169899352204196,0,0.0,0.5,0.0,0
UCyKj4MULbYOwcz-8HFpY15Q,1,1,1.0,0.0,1.0,1,47.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyL-XkjJLmPCKt3OP8ggezg,1,1,1.0,1.0,0.0,1,34.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyLJjgbIdYOowh9Ti_yeKrQ,1,1,1.0,1.0,0.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyLV4pry1uqokNRciSyiS9w,2,1,2.0,1.0,0.5,1,121.0,1.0,0.3285540579662158,0,0.0,0.5,0.0,0
UCyLbNWG2tUPlGvNyJ4j55gQ,1,1,1.0,0.0,1.0,1,7.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyLr6PnwUe6qeYUD0VulpKg,1,0,0.0,4.0,0.0,1,36.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyM31QQQB27qRq5j2YkhnAg,1,1,1.0,0.0,1.0,1,37.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyMA7nJEpt0TPQ98U9P6E7w,1,1,1.0,5.0,0.0,1,6.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyMGOXjsdaJJcu9jtB9SnpQ,1,1,1.0,0.0,1.0,1,18.0,1.0,0.0,0,0.0,1.0,0.0,0
UCyMR4ag8lIDaH7-jqcIalNA,1,1,1.0,0.0,1.0,1,49.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyMXK9o9iSpPkKi6RyCeHrg,1,1,1.0,1.0,0.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyMjgTJoSdne7SvG-rH3mLA,1,1,1.0,2.0,0.0,1,26.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyMt1flQYV7IKbgimw7hWNg,1,1,1.0,0.0,1.0,1,22.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyMuHlwjjOMn5e4AjG6RwSg,1,1,1.0,0.0,1.0,1,56.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyNHIytVhgWEnfcLEDBJAdA,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyNUjQsZb0yBsIi4rwygRYQ,1,1,1.0,1.0,0.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyNbA5Ffb-67err0NyjfPrA,1,1,1.0,23.0,0.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyNqBHdDZ6GzIs3jLAe-9DQ,2,2,1.0,2.0,0.0,1,43.0,1.0,0.0879135016910114,0,0.0,0.5,0.0,0
UCyNsg4H_RotBKVdabhq6fIA,1,1,1.0,4.0,0.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UCyO42v2M8BLMHXWR8P6ysnA,1,1,1.0,0.0,1.0,1,28.0,1.0,0.0,0,0.0,0.0,0.0,0
